payload/windows/shell/reverse_ipv6_tcp                                                      normal     No     Windows Command Shell, Reverse TCP Stager (IPv6)
payload/windows/shell/reverse_nonx_tcp                                                      normal     No     Windows Command Shell, Reverse TCP Stager (No NX or Win7)
payload/windows/shell/reverse_tcp_rc4_dns                                                   normal     No     Windows Command Shell, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/shell/reverse_tcp_rc4                                                       normal     No     Windows Command Shell, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/shell/reverse_tcp_uuid                                                      normal     No     Windows Command Shell, Reverse TCP Stager with UUID Support
payload/windows/shell/reverse_udp                                                           normal     No     Windows Command Shell, Reverse UDP Stager with UUID Support
payload/windows/shell/bind_named_pipe                                                       normal     No     Windows Command Shell, Windows x86 Bind Named Pipe Stager
payload/cmd/windows/reverse_perl                                                            normal     No     Windows Command, Double Reverse TCP Connection (via Perl)
payload/cmd/windows/generic                                                                 normal     No     Windows Command, Generic Command Execution
payload/windows/shell_bind_tcp_xpfw                                                         normal     No     Windows Disable Windows ICF, Command Shell, Bind TCP Inline
payload/windows/format_all_drives                                                           manual     No     Windows Drive Formatter
payload/windows/encrypted_shell_reverse_tcp                                                 normal     No     Windows Encrypted Reverse Shell
payload/windows/x64/encrypted_shell_reverse_tcp                                             normal     No     Windows Encrypted Reverse Shell
payload/windows/download_exec                                                               normal     No     Windows Executable Download (http,https,ftp) and Execute
payload/cmd/windows/download_eval_vbs                                                       normal     No     Windows Executable Download and Evaluate VBS
payload/cmd/windows/download_exec_vbs                                                       normal     No     Windows Executable Download and Execute (via .vbs)
payload/windows/exec                                                                        normal     No     Windows Execute Command
payload/windows/adduser                                                                     normal     No     Windows Execute net user /ADD
payload/cmd/windows/adduser                                                                 normal     No     Windows Execute net user /ADD CMD
payload/windows/patchupdllinject/bind_ipv6_tcp                                              normal     No     Windows Inject DLL, Bind IPv6 TCP Stager (Windows x86)
payload/windows/patchupdllinject/bind_ipv6_tcp_uuid                                         normal     No     Windows Inject DLL, Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/patchupdllinject/bind_nonx_tcp                                              normal     No     Windows Inject DLL, Bind TCP Stager (No NX or Win7)
payload/windows/patchupdllinject/bind_tcp_rc4                                               normal     No     Windows Inject DLL, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/patchupdllinject/bind_tcp                                                   normal     No     Windows Inject DLL, Bind TCP Stager (Windows x86)
payload/windows/patchupdllinject/bind_tcp_uuid                                              normal     No     Windows Inject DLL, Bind TCP Stager with UUID Support (Windows x86)
payload/windows/patchupdllinject/find_tag                                                   normal     No     Windows Inject DLL, Find Tag Ordinal Stager
payload/windows/patchupdllinject/bind_hidden_ipknock_tcp                                    normal     No     Windows Inject DLL, Hidden Bind Ipknock TCP Stager
payload/windows/patchupdllinject/bind_hidden_tcp                                            normal     No     Windows Inject DLL, Hidden Bind TCP Stager
payload/windows/patchupdllinject/reverse_tcp_allports                                       normal     No     Windows Inject DLL, Reverse All-Port TCP Stager
payload/windows/patchupdllinject/reverse_ord_tcp                                            normal     No     Windows Inject DLL, Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/patchupdllinject/reverse_tcp                                                normal     No     Windows Inject DLL, Reverse TCP Stager
payload/windows/patchupdllinject/reverse_tcp_dns                                            normal     No     Windows Inject DLL, Reverse TCP Stager (DNS)
payload/windows/patchupdllinject/reverse_ipv6_tcp                                           normal     No     Windows Inject DLL, Reverse TCP Stager (IPv6)
payload/windows/patchupdllinject/reverse_nonx_tcp                                           normal     No     Windows Inject DLL, Reverse TCP Stager (No NX or Win7)
payload/windows/patchupdllinject/reverse_tcp_rc4_dns                                        normal     No     Windows Inject DLL, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/patchupdllinject/reverse_tcp_rc4                                            normal     No     Windows Inject DLL, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/patchupdllinject/reverse_tcp_uuid                                           normal     No     Windows Inject DLL, Reverse TCP Stager with UUID Support
payload/windows/patchupdllinject/bind_named_pipe                                            normal     No     Windows Inject DLL, Windows x86 Bind Named Pipe Stager
payload/windows/peinject/bind_ipv6_tcp                                                      normal     No     Windows Inject PE Files, Bind IPv6 TCP Stager (Windows x86)
payload/windows/peinject/bind_ipv6_tcp_uuid                                                 normal     No     Windows Inject PE Files, Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/peinject/bind_nonx_tcp                                                      normal     No     Windows Inject PE Files, Bind TCP Stager (No NX or Win7)
payload/windows/peinject/bind_tcp_rc4                                                       normal     No     Windows Inject PE Files, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/peinject/bind_tcp                                                           normal     No     Windows Inject PE Files, Bind TCP Stager (Windows x86)
payload/windows/peinject/bind_tcp_uuid                                                      normal     No     Windows Inject PE Files, Bind TCP Stager with UUID Support (Windows x86)
payload/windows/peinject/find_tag                                                           normal     No     Windows Inject PE Files, Find Tag Ordinal Stager
payload/windows/peinject/bind_hidden_ipknock_tcp                                            normal     No     Windows Inject PE Files, Hidden Bind Ipknock TCP Stager
payload/windows/peinject/bind_hidden_tcp                                                    normal     No     Windows Inject PE Files, Hidden Bind TCP Stager
payload/windows/peinject/reverse_tcp_allports                                               normal     No     Windows Inject PE Files, Reverse All-Port TCP Stager
payload/windows/peinject/reverse_ord_tcp                                                    normal     No     Windows Inject PE Files, Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/peinject/reverse_tcp                                                        normal     No     Windows Inject PE Files, Reverse TCP Stager
payload/windows/peinject/reverse_tcp_dns                                                    normal     No     Windows Inject PE Files, Reverse TCP Stager (DNS)
payload/windows/peinject/reverse_ipv6_tcp                                                   normal     No     Windows Inject PE Files, Reverse TCP Stager (IPv6)
payload/windows/peinject/reverse_nonx_tcp                                                   normal     No     Windows Inject PE Files, Reverse TCP Stager (No NX or Win7)
payload/windows/peinject/reverse_tcp_rc4_dns                                                normal     No     Windows Inject PE Files, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/peinject/reverse_tcp_rc4                                                    normal     No     Windows Inject PE Files, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/peinject/reverse_tcp_uuid                                                   normal     No     Windows Inject PE Files, Reverse TCP Stager with UUID Support
payload/windows/peinject/bind_named_pipe                                                    normal     No     Windows Inject PE Files, Windows x86 Bind Named Pipe Stager
payload/windows/peinject/reverse_named_pipe                                                 normal     No     Windows Inject PE Files, Windows x86 Reverse Named Pipe (SMB) Stager
payload/windows/x64/peinject/bind_tcp_rc4                                                   normal     No     Windows Inject Reflective PE Files, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/peinject/bind_tcp_uuid                                                  normal     No     Windows Inject Reflective PE Files, Bind TCP Stager with UUID Support (Windows x64)
payload/windows/x64/peinject/reverse_tcp_rc4                                                normal     No     Windows Inject Reflective PE Files, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/peinject/reverse_tcp_uuid                                               normal     No     Windows Inject Reflective PE Files, Reverse TCP Stager with UUID Support (Windows x64)
payload/windows/x64/peinject/bind_named_pipe                                                normal     No     Windows Inject Reflective PE Files, Windows x64 Bind Named Pipe Stager
payload/windows/x64/peinject/bind_tcp                                                       normal     No     Windows Inject Reflective PE Files, Windows x64 Bind TCP Stager
payload/windows/x64/peinject/bind_ipv6_tcp                                                  normal     No     Windows Inject Reflective PE Files, Windows x64 IPv6 Bind TCP Stager
payload/windows/x64/peinject/bind_ipv6_tcp_uuid                                             normal     No     Windows Inject Reflective PE Files, Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/windows/x64/peinject/reverse_named_pipe                                             normal     No     Windows Inject Reflective PE Files, Windows x64 Reverse Named Pipe (SMB) Stager
payload/windows/x64/peinject/reverse_tcp                                                    normal     No     Windows Inject Reflective PE Files, Windows x64 Reverse TCP Stager
payload/cmd/windows/powershell_bind_tcp                                                     normal     No     Windows Interactive Powershell Session, Bind TCP
payload/windows/powershell_bind_tcp                                                         normal     No     Windows Interactive Powershell Session, Bind TCP
payload/windows/x64/powershell_bind_tcp                                                     normal     No     Windows Interactive Powershell Session, Bind TCP
payload/cmd/windows/powershell_reverse_tcp                                                  normal     No     Windows Interactive Powershell Session, Reverse TCP
payload/windows/powershell_reverse_tcp                                                      normal     No     Windows Interactive Powershell Session, Reverse TCP
payload/windows/x64/powershell_reverse_tcp                                                  normal     No     Windows Interactive Powershell Session, Reverse TCP
payload/cmd/windows/powershell_reverse_tcp_ssl                                              normal     No     Windows Interactive Powershell Session, Reverse TCP SSL
payload/windows/powershell_reverse_tcp_ssl                                                  normal     No     Windows Interactive Powershell Session, Reverse TCP SSL
payload/windows/x64/powershell_reverse_tcp_ssl                                              normal     No     Windows Interactive Powershell Session, Reverse TCP SSL
payload/windows/loadlibrary                                                                 normal     No     Windows LoadLibrary Path
payload/windows/messagebox                                                                  normal     No     Windows MessageBox
payload/windows/x64/messagebox                                                              normal     No     Windows MessageBox x64
payload/windows/x64/meterpreter/bind_tcp_rc4                                                normal     No     Windows Meterpreter (Reflective Injection x64), Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/meterpreter/bind_tcp_uuid                                               normal     No     Windows Meterpreter (Reflective Injection x64), Bind TCP Stager with UUID Support (Windows x64)
payload/windows/x64/meterpreter/reverse_tcp_rc4                                             normal     No     Windows Meterpreter (Reflective Injection x64), Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/meterpreter/reverse_tcp_uuid                                            normal     No     Windows Meterpreter (Reflective Injection x64), Reverse TCP Stager with UUID Support (Windows x64)
payload/windows/x64/meterpreter/bind_named_pipe                                             normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Bind Named Pipe Stager
payload/windows/x64/meterpreter/bind_tcp                                                    normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Bind TCP Stager
payload/windows/x64/meterpreter/bind_ipv6_tcp                                               normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 IPv6 Bind TCP Stager
payload/windows/x64/meterpreter/bind_ipv6_tcp_uuid                                          normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/windows/x64/meterpreter/reverse_winhttp                                             normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Reverse HTTP Stager (winhttp)
payload/windows/x64/meterpreter/reverse_http                                                normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Reverse HTTP Stager (wininet)
payload/windows/x64/meterpreter/reverse_https                                               normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Reverse HTTP Stager (wininet)
payload/windows/x64/meterpreter/reverse_winhttps                                            normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Reverse HTTPS Stager (winhttp)
payload/windows/x64/meterpreter/reverse_named_pipe                                          normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Reverse Named Pipe (SMB) Stager
payload/windows/x64/meterpreter/reverse_tcp                                                 normal     No     Windows Meterpreter (Reflective Injection x64), Windows x64 Reverse TCP Stager
payload/windows/meterpreter/bind_ipv6_tcp                                                   normal     No     Windows Meterpreter (Reflective Injection), Bind IPv6 TCP Stager (Windows x86)
payload/windows/meterpreter/bind_ipv6_tcp_uuid                                              normal     No     Windows Meterpreter (Reflective Injection), Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/meterpreter/bind_nonx_tcp                                                   normal     No     Windows Meterpreter (Reflective Injection), Bind TCP Stager (No NX or Win7)
payload/windows/meterpreter/bind_tcp_rc4                                                    normal     No     Windows Meterpreter (Reflective Injection), Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/meterpreter/bind_tcp                                                        normal     No     Windows Meterpreter (Reflective Injection), Bind TCP Stager (Windows x86)
payload/windows/meterpreter/bind_tcp_uuid                                                   normal     No     Windows Meterpreter (Reflective Injection), Bind TCP Stager with UUID Support (Windows x86)
payload/windows/meterpreter/find_tag                                                        normal     No     Windows Meterpreter (Reflective Injection), Find Tag Ordinal Stager
payload/windows/meterpreter/bind_hidden_ipknock_tcp                                         normal     No     Windows Meterpreter (Reflective Injection), Hidden Bind Ipknock TCP Stager
payload/windows/meterpreter/bind_hidden_tcp                                                 normal     No     Windows Meterpreter (Reflective Injection), Hidden Bind TCP Stager
payload/windows/meterpreter/reverse_tcp_allports                                            normal     No     Windows Meterpreter (Reflective Injection), Reverse All-Port TCP Stager
payload/windows/meterpreter/reverse_http_proxy_pstore                                       normal     No     Windows Meterpreter (Reflective Injection), Reverse HTTP Stager Proxy
payload/windows/meterpreter/reverse_https_proxy                                             normal     No     Windows Meterpreter (Reflective Injection), Reverse HTTPS Stager with Support for Custom Proxy
payload/windows/meterpreter/reverse_hop_http                                                normal     No     Windows Meterpreter (Reflective Injection), Reverse Hop HTTP/HTTPS Stager
payload/windows/meterpreter/reverse_ord_tcp                                                 normal     No     Windows Meterpreter (Reflective Injection), Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/meterpreter/reverse_tcp                                                     normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager
payload/windows/meterpreter/reverse_tcp_dns                                                 normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager (DNS)
payload/windows/meterpreter/reverse_ipv6_tcp                                                normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager (IPv6)
payload/windows/meterpreter/reverse_nonx_tcp                                                normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager (No NX or Win7)
payload/windows/meterpreter/reverse_tcp_rc4_dns                                             normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/meterpreter/reverse_tcp_rc4                                                 normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/meterpreter/reverse_tcp_uuid                                                normal     No     Windows Meterpreter (Reflective Injection), Reverse TCP Stager with UUID Support
payload/windows/meterpreter/reverse_winhttp                                                 normal     No     Windows Meterpreter (Reflective Injection), Windows Reverse HTTP Stager (winhttp)
payload/windows/meterpreter/reverse_http                                                    normal     No     Windows Meterpreter (Reflective Injection), Windows Reverse HTTP Stager (wininet)
payload/windows/meterpreter/reverse_winhttps                                                normal     No     Windows Meterpreter (Reflective Injection), Windows Reverse HTTPS Stager (winhttp)
payload/windows/meterpreter/reverse_https                                                   normal     No     Windows Meterpreter (Reflective Injection), Windows Reverse HTTPS Stager (wininet)
payload/windows/meterpreter/bind_named_pipe                                                 normal     No     Windows Meterpreter (Reflective Injection), Windows x86 Bind Named Pipe Stager
payload/windows/meterpreter/reverse_named_pipe                                              normal     No     Windows Meterpreter (Reflective Injection), Windows x86 Reverse Named Pipe (SMB) Stager
payload/windows/patchupmeterpreter/bind_ipv6_tcp                                            normal     No     Windows Meterpreter (skape/jt Injection), Bind IPv6 TCP Stager (Windows x86)
payload/windows/patchupmeterpreter/bind_ipv6_tcp_uuid                                       normal     No     Windows Meterpreter (skape/jt Injection), Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/patchupmeterpreter/bind_nonx_tcp                                            normal     No     Windows Meterpreter (skape/jt Injection), Bind TCP Stager (No NX or Win7)
payload/windows/patchupmeterpreter/bind_tcp_rc4                                             normal     No     Windows Meterpreter (skape/jt Injection), Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/patchupmeterpreter/bind_tcp                                                 normal     No     Windows Meterpreter (skape/jt Injection), Bind TCP Stager (Windows x86)
payload/windows/patchupmeterpreter/bind_tcp_uuid                                            normal     No     Windows Meterpreter (skape/jt Injection), Bind TCP Stager with UUID Support (Windows x86)
payload/windows/patchupmeterpreter/find_tag                                                 normal     No     Windows Meterpreter (skape/jt Injection), Find Tag Ordinal Stager
payload/windows/patchupmeterpreter/bind_hidden_ipknock_tcp                                  normal     No     Windows Meterpreter (skape/jt Injection), Hidden Bind Ipknock TCP Stager
payload/windows/patchupmeterpreter/bind_hidden_tcp                                          normal     No     Windows Meterpreter (skape/jt Injection), Hidden Bind TCP Stager
payload/windows/patchupmeterpreter/reverse_tcp_allports                                     normal     No     Windows Meterpreter (skape/jt Injection), Reverse All-Port TCP Stager
payload/windows/patchupmeterpreter/reverse_ord_tcp                                          normal     No     Windows Meterpreter (skape/jt Injection), Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/patchupmeterpreter/reverse_tcp                                              normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager
payload/windows/patchupmeterpreter/reverse_tcp_dns                                          normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager (DNS)
payload/windows/patchupmeterpreter/reverse_ipv6_tcp                                         normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager (IPv6)
payload/windows/patchupmeterpreter/reverse_nonx_tcp                                         normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager (No NX or Win7)
payload/windows/patchupmeterpreter/reverse_tcp_rc4_dns                                      normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/patchupmeterpreter/reverse_tcp_rc4                                          normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/patchupmeterpreter/reverse_tcp_uuid                                         normal     No     Windows Meterpreter (skape/jt Injection), Reverse TCP Stager with UUID Support
payload/windows/patchupmeterpreter/bind_named_pipe                                          normal     No     Windows Meterpreter (skape/jt Injection), Windows x86 Bind Named Pipe Stager
payload/windows/metsvc_bind_tcp                                                             normal     No     Windows Meterpreter Service, Bind TCP
payload/windows/metsvc_reverse_tcp                                                          normal     No     Windows Meterpreter Service, Reverse TCP Inline
payload/windows/meterpreter_bind_named_pipe                                                 normal     No     Windows Meterpreter Shell, Bind Named Pipe Inline
payload/windows/x64/meterpreter_bind_named_pipe                                             normal     No     Windows Meterpreter Shell, Bind Named Pipe Inline (x64)
payload/windows/meterpreter_bind_tcp                                                        normal     No     Windows Meterpreter Shell, Bind TCP Inline
payload/windows/x64/meterpreter_bind_tcp                                                    normal     No     Windows Meterpreter Shell, Bind TCP Inline (x64)
payload/windows/meterpreter_reverse_http                                                    normal     No     Windows Meterpreter Shell, Reverse HTTP Inline
payload/windows/x64/meterpreter_reverse_http                                                normal     No     Windows Meterpreter Shell, Reverse HTTP Inline (x64)
payload/windows/meterpreter_reverse_https                                                   normal     No     Windows Meterpreter Shell, Reverse HTTPS Inline
payload/windows/x64/meterpreter_reverse_https                                               normal     No     Windows Meterpreter Shell, Reverse HTTPS Inline (x64)
payload/windows/meterpreter_reverse_tcp                                                     normal     No     Windows Meterpreter Shell, Reverse TCP Inline
payload/windows/meterpreter_reverse_ipv6_tcp                                                normal     No     Windows Meterpreter Shell, Reverse TCP Inline (IPv6)
payload/windows/x64/meterpreter_reverse_ipv6_tcp                                            normal     No     Windows Meterpreter Shell, Reverse TCP Inline (IPv6) (x64)
payload/windows/x64/meterpreter_reverse_tcp                                                 normal     No     Windows Meterpreter Shell, Reverse TCP Inline x64
payload/cmd/windows/jjs_reverse_tcp                                                         normal     No     Windows Shell, Reverse TCP (via jjs)
payload/windows/speak_pwned                                                                 normal     No     Windows Speech API - Say "You Got Pwned!"
payload/windows/upexec/bind_ipv6_tcp                                                        normal     No     Windows Upload/Execute, Bind IPv6 TCP Stager (Windows x86)
payload/windows/upexec/bind_ipv6_tcp_uuid                                                   normal     No     Windows Upload/Execute, Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/upexec/bind_nonx_tcp                                                        normal     No     Windows Upload/Execute, Bind TCP Stager (No NX or Win7)
payload/windows/upexec/bind_tcp_rc4                                                         normal     No     Windows Upload/Execute, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/upexec/bind_tcp                                                             normal     No     Windows Upload/Execute, Bind TCP Stager (Windows x86)
payload/windows/upexec/bind_tcp_uuid                                                        normal     No     Windows Upload/Execute, Bind TCP Stager with UUID Support (Windows x86)
payload/windows/upexec/find_tag                                                             normal     No     Windows Upload/Execute, Find Tag Ordinal Stager
payload/windows/upexec/bind_hidden_ipknock_tcp                                              normal     No     Windows Upload/Execute, Hidden Bind Ipknock TCP Stager
payload/windows/upexec/bind_hidden_tcp                                                      normal     No     Windows Upload/Execute, Hidden Bind TCP Stager
payload/windows/upexec/reverse_tcp_allports                                                 normal     No     Windows Upload/Execute, Reverse All-Port TCP Stager
payload/windows/upexec/reverse_ord_tcp                                                      normal     No     Windows Upload/Execute, Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/upexec/reverse_tcp                                                          normal     No     Windows Upload/Execute, Reverse TCP Stager
payload/windows/upexec/reverse_tcp_dns                                                      normal     No     Windows Upload/Execute, Reverse TCP Stager (DNS)
payload/windows/upexec/reverse_ipv6_tcp                                                     normal     No     Windows Upload/Execute, Reverse TCP Stager (IPv6)
payload/windows/upexec/reverse_nonx_tcp                                                     normal     No     Windows Upload/Execute, Reverse TCP Stager (No NX or Win7)
payload/windows/upexec/reverse_tcp_rc4_dns                                                  normal     No     Windows Upload/Execute, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/upexec/reverse_tcp_rc4                                                      normal     No     Windows Upload/Execute, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/upexec/reverse_tcp_uuid                                                     normal     No     Windows Upload/Execute, Reverse TCP Stager with UUID Support
payload/windows/upexec/reverse_udp                                                          normal     No     Windows Upload/Execute, Reverse UDP Stager with UUID Support
payload/windows/upexec/bind_named_pipe                                                      normal     No     Windows Upload/Execute, Windows x86 Bind Named Pipe Stager
payload/windows/custom/bind_ipv6_tcp                                                        normal     No     Windows shellcode stage, Bind IPv6 TCP Stager (Windows x86)
payload/windows/custom/bind_ipv6_tcp_uuid                                                   normal     No     Windows shellcode stage, Bind IPv6 TCP Stager with UUID Support (Windows x86)
payload/windows/custom/bind_nonx_tcp                                                        normal     No     Windows shellcode stage, Bind TCP Stager (No NX or Win7)
payload/windows/custom/bind_tcp_rc4                                                         normal     No     Windows shellcode stage, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/custom/bind_tcp_rc4                                                     normal     No     Windows shellcode stage, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/custom/bind_tcp                                                             normal     No     Windows shellcode stage, Bind TCP Stager (Windows x86)
payload/windows/x64/custom/bind_tcp_uuid                                                    normal     No     Windows shellcode stage, Bind TCP Stager with UUID Support (Windows x64)
payload/windows/custom/bind_tcp_uuid                                                        normal     No     Windows shellcode stage, Bind TCP Stager with UUID Support (Windows x86)
payload/windows/custom/find_tag                                                             normal     No     Windows shellcode stage, Find Tag Ordinal Stager
payload/windows/custom/bind_hidden_ipknock_tcp                                              normal     No     Windows shellcode stage, Hidden Bind Ipknock TCP Stager
payload/windows/custom/bind_hidden_tcp                                                      normal     No     Windows shellcode stage, Hidden Bind TCP Stager
payload/windows/custom/reverse_tcp_allports                                                 normal     No     Windows shellcode stage, Reverse All-Port TCP Stager
payload/windows/custom/reverse_http_proxy_pstore                                            normal     No     Windows shellcode stage, Reverse HTTP Stager Proxy
payload/windows/custom/reverse_https_proxy                                                  normal     No     Windows shellcode stage, Reverse HTTPS Stager with Support for Custom Proxy
payload/windows/custom/reverse_hop_http                                                     normal     No     Windows shellcode stage, Reverse Hop HTTP/HTTPS Stager
payload/windows/custom/reverse_ord_tcp                                                      normal     No     Windows shellcode stage, Reverse Ordinal TCP Stager (No NX or Win7)
payload/windows/custom/reverse_tcp                                                          normal     No     Windows shellcode stage, Reverse TCP Stager
payload/windows/custom/reverse_tcp_dns                                                      normal     No     Windows shellcode stage, Reverse TCP Stager (DNS)
payload/windows/custom/reverse_ipv6_tcp                                                     normal     No     Windows shellcode stage, Reverse TCP Stager (IPv6)
payload/windows/custom/reverse_nonx_tcp                                                     normal     No     Windows shellcode stage, Reverse TCP Stager (No NX or Win7)
payload/windows/custom/reverse_tcp_rc4_dns                                                  normal     No     Windows shellcode stage, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)
payload/windows/custom/reverse_tcp_rc4                                                      normal     No     Windows shellcode stage, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/custom/reverse_tcp_rc4                                                  normal     No     Windows shellcode stage, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/custom/reverse_tcp_uuid                                                     normal     No     Windows shellcode stage, Reverse TCP Stager with UUID Support
payload/windows/x64/custom/reverse_tcp_uuid                                                 normal     No     Windows shellcode stage, Reverse TCP Stager with UUID Support (Windows x64)
payload/windows/custom/reverse_udp                                                          normal     No     Windows shellcode stage, Reverse UDP Stager with UUID Support
payload/windows/custom/reverse_winhttp                                                      normal     No     Windows shellcode stage, Windows Reverse HTTP Stager (winhttp)
payload/windows/custom/reverse_http                                                         normal     No     Windows shellcode stage, Windows Reverse HTTP Stager (wininet)
payload/windows/custom/reverse_winhttps                                                     normal     No     Windows shellcode stage, Windows Reverse HTTPS Stager (winhttp)
payload/windows/custom/reverse_https                                                        normal     No     Windows shellcode stage, Windows Reverse HTTPS Stager (wininet)
payload/windows/x64/custom/bind_named_pipe                                                  normal     No     Windows shellcode stage, Windows x64 Bind Named Pipe Stager
payload/windows/x64/custom/bind_tcp                                                         normal     No     Windows shellcode stage, Windows x64 Bind TCP Stager
payload/windows/x64/custom/bind_ipv6_tcp                                                    normal     No     Windows shellcode stage, Windows x64 IPv6 Bind TCP Stager
payload/windows/x64/custom/bind_ipv6_tcp_uuid                                               normal     No     Windows shellcode stage, Windows x64 IPv6 Bind TCP Stager with UUID Support
payload/windows/x64/custom/reverse_winhttp                                                  normal     No     Windows shellcode stage, Windows x64 Reverse HTTP Stager (winhttp)
payload/windows/x64/custom/reverse_http                                                     normal     No     Windows shellcode stage, Windows x64 Reverse HTTP Stager (wininet)
payload/windows/x64/custom/reverse_https                                                    normal     No     Windows shellcode stage, Windows x64 Reverse HTTP Stager (wininet)
payload/windows/x64/custom/reverse_winhttps                                                 normal     No     Windows shellcode stage, Windows x64 Reverse HTTPS Stager (winhttp)
payload/windows/x64/custom/reverse_named_pipe                                               normal     No     Windows shellcode stage, Windows x64 Reverse Named Pipe (SMB) Stager
payload/windows/x64/custom/reverse_tcp                                                      normal     No     Windows shellcode stage, Windows x64 Reverse TCP Stager
payload/windows/custom/bind_named_pipe                                                      normal     No     Windows shellcode stage, Windows x86 Bind Named Pipe Stager
payload/windows/custom/reverse_named_pipe                                                   normal     No     Windows shellcode stage, Windows x86 Reverse Named Pipe (SMB) Stager
payload/windows/x64/shell_bind_tcp                                                          normal     No     Windows x64 Command Shell, Bind TCP Inline
payload/windows/x64/shell/bind_tcp_rc4                                                      normal     No     Windows x64 Command Shell, Bind TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/shell/bind_tcp_uuid                                                     normal     No     Windows x64 Command Shell, Bind TCP Stager with UUID Support (Windows x64)
payload/windows/x64/shell_reverse_tcp                                                       normal     No     Windows x64 Command Shell, Reverse TCP Inline
payload/windows/x64/shell/reverse_tcp_rc4                                                   normal     No     Windows x64 Command Shell, Reverse TCP Stager (RC4 Stage Encryption, Metasm)
payload/windows/x64/shell/reverse_tcp_uuid                                                  normal     No     Windows x64 Command Shell, Reverse TCP Stager with UUID Support (Windows x64)
payload/windows/x64/shell/bind_named_pipe                                                   normal     No     Windows x64 Command Shell, Windows x64 Bind Named Pipe Stager
payload/windows/x64/shell/bind_tcp                                                          normal     No     Windows x64 Command Shell, Windows x64 Bind TCP Stager
